question_id,stakes_num,flipped_to_user,flipped_away_both,accuracy
5166,0,0,0,0
12173,0,0,0,1
5859,0,0,0,1
9124,0,0,0,0
8074,0,0,0,1
8630,0,0,1,0
8153,0,0,0,1
10152,0,0,0,1
8875,0,0,0,1
2934,0,0,0,1
9820,0,0,0,1
3606,0,0,0,0
1695,0,0,0,1
3844,0,0,0,1
3725,0,0,1,0
562,0,0,0,1
5760,0,0,0,1
12026,0,1,0,1
5869,0,0,0,1
6529,0,0,0,1
7676,0,0,0,1
11780,0,0,0,1
4763,0,0,0,1
8694,0,0,0,1
5237,0,0,0,1
4149,0,0,0,1
10496,0,0,0,1
12122,0,0,0,1
3942,0,0,0,1
105,0,0,0,1
6772,0,0,0,1
10799,0,0,0,1
3354,0,0,0,1
1086,0,0,0,1
771,0,0,0,1
2083,0,0,0,1
5567,0,0,0,1
1574,0,0,0,0
8391,0,0,0,1
10422,0,0,0,1
8607,0,0,0,1
7415,0,0,1,0
4320,0,0,0,1
1813,0,0,0,1
4130,0,0,0,0
9608,0,0,0,1
9262,0,0,0,1
6887,0,0,0,1
2738,0,0,0,1
6375,0,0,0,1
1512,0,0,0,1
7975,0,0,0,1
4754,0,0,0,1
1663,0,0,0,1
4015,0,0,0,1
10784,0,0,0,1
8599,0,0,0,1
9898,0,0,0,1
502,0,0,0,1
939,0,0,0,1
5507,0,0,0,1
3700,0,0,0,0
11847,0,0,0,1
3436,0,0,0,1
12068,0,0,0,1
3921,0,0,0,1
11212,0,0,0,1
9601,0,0,0,1
3111,0,0,0,1
10776,0,0,0,1
11712,0,0,0,1
3792,0,0,0,0
6212,0,0,0,1
9934,0,0,0,1
6155,0,0,0,1
8398,0,0,0,1
8403,0,0,0,1
5973,0,0,0,1
3168,0,0,0,1
2520,0,0,0,1
5674,0,0,0,0
10439,0,0,0,1
1090,0,0,0,1
9569,0,0,0,1
668,0,0,0,1
8352,0,0,0,1
9187,0,0,0,1
377,0,0,0,1
10269,0,0,0,1
6048,0,0,0,1
4226,0,0,0,1
6412,0,0,0,0
252,0,0,0,1
7554,0,0,0,1
2202,0,0,0,1
8830,0,0,0,1
3944,0,0,0,1
3716,0,0,0,1
4397,0,0,0,1
2412,0,0,0,1
7657,0,0,0,1
6370,0,0,0,1
6231,0,0,0,1
2188,0,0,0,1
8738,0,0,0,0
4599,0,0,0,1
6018,0,0,0,0
7873,0,0,0,0
9495,0,0,0,1
8685,0,0,0,1
9365,0,0,0,1
9799,0,0,0,1
103,0,0,0,1
7264,0,0,0,1
11682,0,0,0,1
9179,0,1,0,1
1903,0,0,0,1
2562,0,0,0,1
7825,0,0,0,1
781,0,0,0,1
10785,0,0,0,1
2884,0,0,0,1
3568,0,0,0,1
6989,0,0,0,1
4210,0,0,0,1
5151,0,0,0,1
9307,0,0,0,1
6762,0,0,0,1
3236,0,0,0,1
8287,0,0,0,1
172,0,0,0,1
4719,0,1,0,1
10042,0,0,0,1
608,0,0,0,1
8586,0,0,0,1
9241,0,0,0,1
7624,0,0,0,1
1505,0,0,0,1
8764,0,0,0,1
7099,0,0,0,1
6849,0,0,0,1
3591,0,0,0,1
684,0,1,0,1
5840,0,0,0,1
3825,0,0,0,1
5951,0,0,0,0
3896,0,0,0,1
6661,0,0,0,1
5167,0,0,0,1
4673,0,0,0,1
11062,0,0,0,1
9875,0,0,0,1
5686,0,1,0,1
1006,0,0,0,0
2550,0,0,0,1
10034,0,0,0,1
3375,0,0,0,1
7588,0,0,0,1
9111,0,0,0,1
7797,0,0,0,1
11300,0,0,0,1
2558,0,0,0,1
4074,0,0,0,1
5668,0,0,0,1
7430,0,0,0,1
12168,0,0,0,1
3275,0,0,0,1
4464,0,1,0,1
3435,0,0,0,1
4347,0,0,0,1
2889,0,0,0,1
5020,0,0,0,1
1441,0,1,0,1
11051,0,0,0,0
8078,0,1,0,1
9015,0,0,0,1
4804,0,0,0,0
5116,0,0,0,1
5019,0,0,0,1
10434,0,0,0,1
5824,0,0,0,1
5192,0,0,0,1
9899,0,0,0,1
10529,0,0,0,1
4912,0,0,0,1
170,0,0,0,1
1321,0,0,0,1
7558,0,0,0,1
5120,0,0,0,1
8250,0,0,0,1
11662,0,0,0,1
1825,0,0,0,1
1766,0,0,0,1
5155,0,1,0,1
9548,0,0,0,1
835,0,0,0,1
7021,0,0,0,1
1524,0,0,0,1
3500,0,0,0,1
10322,0,0,0,1
977,0,0,0,1
12093,0,0,0,0
6907,0,0,0,1
9919,0,0,0,1
12160,0,0,0,1
896,0,0,0,1
6557,0,0,0,1
6419,0,0,0,1
3816,0,0,0,1
9834,0,0,0,1
10552,0,0,0,1
11312,0,0,0,1
5017,0,0,0,1
6280,0,0,0,1
9001,0,0,0,1
10660,0,0,0,1
4467,0,0,0,1
9493,0,0,0,1
3630,0,0,0,1
7768,0,0,0,1
8067,0,0,0,0
473,0,0,0,0
5792,0,0,0,1
4830,0,0,0,1
5838,0,0,0,1
2737,0,0,0,1
6816,0,0,0,1
7086,0,0,0,1
8513,0,0,0,1
1009,0,0,0,1
9099,0,0,0,1
617,0,0,0,1
6870,0,0,0,1
8385,0,0,0,1
1338,0,0,0,0
7105,0,0,0,1
3950,0,0,0,1
5164,0,0,0,1
1032,0,0,0,0
3070,0,0,0,1
7206,0,0,0,1
1142,0,0,0,1
2982,0,0,0,1
10772,0,0,0,1
3145,0,0,0,1
9658,0,0,0,1
7278,0,0,0,1
10126,0,0,0,1
9980,0,0,0,1
7066,0,0,0,0
4407,0,0,0,1
9659,0,0,0,1
5983,0,0,0,1
7741,0,0,0,1
10045,0,0,0,1
5981,0,0,0,1
1201,0,0,0,1
7671,0,0,0,1
2626,0,0,0,1
6188,0,0,0,1
5652,0,0,0,1
8304,0,0,0,1
5707,0,0,0,1
2765,0,0,0,1
5734,0,0,0,1
7807,0,0,0,1
4332,0,0,0,1
5124,0,0,0,1
163,0,0,0,1
4155,0,0,0,1
10759,0,0,0,1
1815,0,0,0,1
441,0,0,0,1
5742,0,0,0,1
9288,0,0,0,1
9060,0,0,0,1
4346,0,0,0,1
2436,0,0,0,1
6720,0,0,0,1
3814,0,0,0,0
459,0,0,0,1
4206,0,0,0,1
9433,0,0,0,1
6159,0,0,0,1
10311,0,0,0,1
7865,0,0,1,0
7843,0,0,0,1
10006,0,0,0,1
3418,0,0,0,1
2725,0,0,0,1
5059,0,0,0,1
5766,0,0,0,1
12178,0,0,0,1
7499,0,0,0,1
190,0,0,0,1
4364,0,0,0,1
2895,0,0,0,1
2491,0,0,0,1
6929,0,0,0,1
10616,0,0,0,1
6579,0,0,0,1
2121,0,0,0,1
8791,0,0,0,1
10646,0,0,0,1
2495,0,0,0,1
5500,0,0,0,1
5207,0,0,0,1
9360,0,0,0,1
8746,0,0,0,1
8348,0,0,0,1
8831,0,0,0,1
1792,0,0,0,0
1889,0,0,0,1
2316,0,0,0,1
8358,0,0,0,1
6530,0,0,0,1
6969,0,0,0,1
11251,0,0,0,1
7261,0,0,0,1
3141,0,0,0,1
5002,0,0,0,1
1728,0,0,0,1
6151,0,0,0,1
4779,0,0,0,1
1297,0,0,0,1
10694,0,0,0,1
6122,0,0,0,1
2508,0,0,0,1
12092,0,1,0,1
5346,0,0,0,1
7698,0,0,0,1
9643,0,0,0,1
2510,0,0,0,0
7479,0,0,0,1
7803,0,0,0,1
1548,0,0,0,0
3046,0,0,0,1
8390,0,0,0,1
5312,0,0,0,0
5533,0,0,0,1
2925,0,0,0,1
7038,0,0,0,1
3894,0,0,0,0
985,0,1,0,1
7225,0,0,0,1
9274,0,0,0,1
8416,0,0,0,1
11795,0,0,0,1
8144,0,0,0,1
4022,0,0,0,1
10680,0,0,0,1
8941,0,0,0,1
1583,0,0,0,1
5655,0,0,0,1
4986,0,0,0,1
482,0,0,0,1
8379,0,0,0,1
2817,0,0,0,1
12155,0,0,0,1
2493,0,0,0,1
4154,0,0,0,1
6462,0,0,0,1
6464,0,0,0,1
1360,0,0,0,1
5091,0,0,0,1
11836,0,0,0,1
7983,0,0,0,1
4801,0,0,0,1
7500,0,0,0,1
10066,0,1,0,1
8812,0,0,0,1
5799,0,0,0,1
2080,0,0,0,0
2492,0,0,0,1
3252,0,0,0,1
11174,0,0,0,0
6662,0,0,0,1
8402,0,0,0,1
5256,0,0,0,1
10346,0,1,0,1
8346,0,0,0,1
11165,0,0,0,1
10268,0,0,0,1
6800,0,0,0,1
5388,0,0,0,1
9246,0,0,0,1
4448,0,0,0,1
8471,0,0,0,1
2454,0,0,0,0
6654,0,0,0,1
11832,0,0,0,1
3865,0,0,0,1
1437,0,0,0,1
11282,0,0,0,1
12213,0,0,0,1
7282,0,0,0,1
6836,0,0,0,1
3983,0,0,0,1
4218,0,0,0,1
9742,0,0,0,1
11946,0,1,0,1
9213,0,0,0,1
1160,0,0,0,1
4120,0,0,0,1
1672,0,0,0,1
10407,0,0,0,1
826,0,0,0,1
6359,0,0,0,1
11911,0,0,0,1
4469,0,0,0,1
9339,0,0,0,1
7168,0,0,0,1
5771,0,0,0,1
9531,0,0,0,1
403,0,0,0,1
12048,0,0,0,0
7763,0,0,0,1
10523,0,0,0,1
7489,0,0,0,1
117,0,0,0,1
4820,0,0,0,1
7311,0,0,0,1
6446,0,0,0,1
8861,0,0,0,1
12216,0,0,0,1
9796,0,0,0,1
9591,0,1,0,1
1622,0,0,0,1
11309,0,0,0,1
543,0,0,0,1
11866,0,0,0,1
2808,0,0,0,1
7881,0,0,0,1
5267,0,0,0,1
10900,0,0,0,0
2418,0,0,0,1
12200,0,0,0,1
391,0,0,0,1
12207,0,0,0,1
5157,0,0,0,1
6823,0,0,0,1
7622,0,0,0,1
10298,0,0,0,1
8828,0,0,0,1
6059,0,0,0,1
4172,0,0,0,1
1940,0,0,0,0
5221,0,0,0,1
5906,0,0,0,1
9082,0,0,0,1
7447,0,0,0,1
3368,0,0,0,1
1891,0,0,0,0
854,0,0,0,1
943,0,0,0,1
8257,0,0,0,1
111,0,0,0,1
8871,0,0,0,1
8428,0,0,0,1
11803,0,1,0,1
2443,0,0,0,1
7896,0,0,0,1
7492,0,0,0,1
5954,0,0,0,1
7765,0,0,0,1
87,0,0,0,1
372,0,0,0,1
4079,0,0,0,1
2672,0,0,0,1
3302,0,0,0,1
1000,0,0,0,0
12033,0,0,0,1
11850,0,0,0,1
8566,0,0,0,1
11053,0,0,0,1
2070,0,0,0,1
4827,0,0,0,0
6951,0,0,0,1
4543,0,0,0,1
317,0,0,0,1
3708,0,0,0,1
10244,0,0,0,1
2311,0,0,0,1
10988,0,0,0,1
156,0,0,0,1
2644,0,0,0,1
10912,0,0,0,0
2187,0,0,0,1
9580,0,0,0,1
1116,0,0,0,1
2684,0,0,0,1
6685,0,0,0,1
9425,0,0,0,1
2082,0,0,0,1
10494,0,0,0,1
4329,0,0,0,1
6663,0,0,0,1
4652,0,0,0,1
9268,0,0,0,1
3267,0,0,0,1
4476,0,0,0,1
10387,0,0,0,1
2353,0,0,0,1
11994,0,0,0,1
9377,0,0,0,1
10058,0,0,0,1
2340,0,0,0,1
11809,0,0,0,1
7910,0,0,0,1
1172,0,0,0,1
10158,0,0,0,1
5926,0,0,0,1
872,0,0,0,0
11649,0,1,0,1
8459,0,0,0,1
11693,0,0,0,1
7746,0,0,0,1
7041,0,0,0,1
10834,0,0,0,1
11407,0,1,0,1
5379,0,0,0,1
7301,0,0,0,1
6022,0,0,0,1
5161,0,0,0,1
8784,0,0,0,1
7699,0,0,0,1
9107,0,0,0,1
12067,0,0,0,1
5060,0,0,0,1
750,0,0,0,1
5090,0,0,0,1
1120,0,0,0,1
8175,0,0,0,1
6572,0,0,0,1
6011,0,0,0,1
9284,0,0,0,1
4056,0,0,0,1
3099,0,0,0,1
4424,0,0,0,0
11252,0,0,0,1
10318,0,0,0,1
889,0,0,0,1
6846,0,0,0,1
4201,0,0,0,1
2403,0,0,0,1
3579,0,0,0,1
3566,0,0,0,0
11254,0,0,0,1
6355,0,0,0,0
535,0,0,0,1
11080,0,0,0,1
11845,0,0,0,1
7785,0,0,0,1
2545,0,0,0,1
1038,0,0,0,1
10582,0,0,0,1
10689,0,0,0,1
9436,0,0,0,1
7283,0,0,0,1
6096,0,0,0,1
5961,0,0,0,1
6182,0,0,0,1
11786,0,0,0,1
8775,0,0,0,1
3961,0,0,0,1
1787,0,0,0,1
540,0,0,0,1
5259,0,0,0,1
9806,0,0,0,1
653,0,0,0,1
4203,0,0,0,1
4157,0,0,0,1
7750,0,0,0,1
7391,0,0,0,1
9775,0,0,0,1
1561,0,0,0,0
3385,0,0,0,1
9637,0,0,0,1
5560,0,0,0,1
6667,0,0,0,1
6070,0,0,0,0
84,0,0,0,1
4245,0,0,0,1
2698,0,0,0,1
1717,0,0,0,1
4295,0,0,0,1
945,0,0,0,1
7594,0,0,0,1
3002,0,0,0,1
8331,0,0,0,1
3078,0,0,0,1
838,0,0,0,1
6263,0,0,0,1
8603,0,0,0,1
4844,0,0,0,1
4010,0,0,0,1
11394,0,0,0,1
9930,0,0,0,1
5527,0,0,0,1
7689,0,0,0,1
6773,0,0,0,1
2732,0,0,0,1
11769,0,0,0,1
12214,0,1,0,1
9607,0,0,0,1
9981,0,0,0,1
7811,0,0,0,1
2275,0,0,0,1
760,0,0,0,1
5916,0,0,0,1
724,0,0,0,1
9480,0,0,0,1
12089,0,0,0,0
4513,0,0,0,1
5055,0,0,0,1
10284,0,0,0,1
3665,0,0,0,1
3157,0,0,0,1
6698,0,0,0,1
4901,0,0,0,1
7029,0,0,0,1
1778,0,0,0,0
10142,0,0,0,1
5905,0,0,0,1
4297,0,0,1,0
4255,0,0,0,1
9034,0,0,0,1
10086,0,0,0,1
10292,0,0,0,1
5795,0,0,0,1
1745,0,0,0,1
5411,0,0,0,1
3343,0,0,0,1
11075,0,0,0,1
1887,0,0,0,0
10359,0,0,0,1
2642,0,0,0,1
5382,0,0,0,1
6565,0,0,0,1
5680,0,0,0,1
1570,0,0,0,1
10238,0,0,0,0
3904,0,0,0,1
8114,0,0,0,1
3411,0,0,0,1
1474,0,0,0,1
2731,0,0,0,1
888,0,0,0,1
2302,0,0,0,1
8438,0,0,0,1
6770,0,0,0,0
11661,0,0,0,1
11974,0,0,0,1
3072,0,0,0,1
2796,0,0,0,1
5737,0,1,0,1
4681,0,0,0,1
8942,0,0,0,0
8046,0,0,0,1
10981,0,0,0,1
12209,0,0,0,1
5282,0,0,0,0
8609,0,0,0,1
2258,0,0,0,1
6596,0,1,0,1
12010,0,0,0,0
10968,0,0,0,1
12256,0,0,0,1
7088,0,0,0,1
2692,0,0,0,1
1194,0,0,0,0
11215,0,0,1,0
12157,0,0,0,1
1122,0,0,0,1
8121,0,0,0,1
8374,0,1,0,1
4005,0,0,0,1
6891,0,0,0,1
8636,0,0,0,1
3514,0,0,0,1
6623,0,0,0,1
4044,0,0,0,1
4472,0,0,0,1
8819,0,0,0,1
9839,0,0,0,1
1262,0,0,0,1
5102,0,0,0,1
12182,0,0,0,1
2860,0,0,0,1
7408,0,0,0,1
3766,0,0,0,0
7721,0,0,0,1
1588,0,0,0,0
8888,0,0,0,1
10275,0,0,0,1
5543,0,0,0,1
9149,0,0,0,1
5299,0,0,0,1
241,0,0,0,1
1103,0,0,0,1
11435,0,0,0,1
2525,0,0,0,1
245,0,0,0,1
777,0,0,0,1
11158,0,0,0,1
10542,0,0,0,1
3829,1,0,0,1
3982,1,0,0,1
7434,1,0,0,1
801,1,0,0,1
8396,1,0,0,1
9617,1,0,0,1
3976,1,0,0,1
3165,1,0,0,0
7351,1,0,0,1
9564,1,0,0,1
8644,1,0,0,1
3437,1,0,0,1
7835,1,0,0,1
11250,1,0,0,1
2154,1,0,0,1
7930,1,0,0,1
11882,1,0,0,1
593,1,0,0,1
10365,1,0,0,0
2723,1,0,0,1
4928,1,0,0,1
3647,1,0,0,1
4621,1,0,0,1
4775,1,0,0,1
12035,1,0,0,0
8344,1,0,0,1
1737,1,0,0,1
8720,1,0,0,1
1484,1,0,0,0
1301,1,0,0,1
1757,1,0,0,1
11764,1,0,0,1
4020,1,0,0,1
9317,1,0,0,1
3609,1,0,0,1
4186,1,0,0,1
5834,1,0,0,1
4736,1,0,0,1
4377,1,0,0,1
745,1,0,0,1
4080,1,0,0,1
3584,1,0,0,1
10508,1,0,0,1
5260,1,0,0,1
1655,1,0,0,1
8412,1,0,0,0
1521,1,0,0,1
5204,1,0,0,0
6248,1,0,0,0
9434,1,0,0,1
4849,1,0,0,1
11532,1,0,0,1
7782,1,0,0,1
2227,1,0,0,0
4336,1,0,0,1
4007,1,0,0,1
2251,1,0,0,1
9346,1,0,0,1
290,1,0,0,1
453,1,0,0,1
3833,1,0,0,1
7956,1,0,0,1
7083,1,0,0,1
4544,1,0,0,1
5362,1,0,0,1
992,1,0,0,1
8596,1,0,0,1
8711,1,0,0,1
5174,1,0,0,1
3722,1,0,0,1
1016,1,0,0,1
4319,1,0,0,1
8626,1,0,0,1
3228,1,0,0,1
5968,1,0,0,1
1281,1,0,0,0
10683,1,0,0,0
3975,1,0,0,0
11247,1,0,0,0
2328,1,0,0,1
2475,1,0,0,1
434,1,0,0,1
6711,1,0,0,1
4732,1,0,0,1
7895,1,0,0,1
206,1,0,0,1
2920,1,0,0,1
3533,1,0,0,1
9310,1,0,0,1
1050,1,0,0,1
701,1,0,0,1
6019,1,0,0,1
6741,1,0,0,1
6503,1,0,1,0
6246,1,0,0,1
12028,1,0,0,0
9203,1,0,0,1
4971,1,1,0,1
9543,1,0,0,1
1458,1,0,1,0
821,1,0,0,1
3215,1,0,0,1
4612,1,0,0,1
1345,1,0,0,1
5870,1,0,0,1
5797,1,0,0,1
11949,1,0,0,1
6487,1,0,0,1
3146,1,0,0,1
7529,1,0,0,1
286,1,0,0,1
5168,1,0,0,1
2317,1,0,0,1
1509,1,0,0,1
10641,1,0,0,1
6645,1,0,0,1
4342,1,1,0,1
8337,1,0,0,1
3253,1,0,0,1
10170,1,0,0,0
3589,1,0,0,1
6219,1,0,0,1
12121,1,0,0,1
3188,1,0,0,1
9881,1,0,0,1
134,1,0,0,0
10190,1,0,0,1
9636,1,0,0,1
8682,1,0,0,1
12149,1,0,0,1
363,1,0,0,1
2750,1,0,0,1
8945,1,0,0,1
3554,1,0,0,1
2033,1,0,0,1
10260,1,0,0,1
10404,1,0,0,1
5886,1,0,0,1
9741,1,0,0,1
8457,1,0,0,1
10052,1,0,0,1
501,1,0,0,1
3724,1,0,0,1
5450,1,0,0,1
11232,1,0,0,1
4419,1,0,0,1
11539,1,0,0,1
12176,1,1,0,1
9968,1,0,0,1
3185,1,0,0,1
2739,1,0,0,1
9064,1,0,0,1
9801,1,0,0,1
9538,1,0,0,1
5337,1,0,0,1
3645,1,0,0,1
8726,1,1,0,1
11679,1,0,0,1
3840,1,0,0,1
4879,1,0,0,1
7438,1,0,0,1
8770,1,0,0,1
2494,1,0,0,1
5315,1,0,0,0
6549,1,0,0,1
6226,1,0,0,1
4692,1,0,0,1
5996,1,0,0,1
8676,1,0,0,1
8091,1,0,0,1
4814,1,0,0,1
5690,1,0,0,1
7571,1,0,0,1
2052,1,0,0,1
4845,1,0,0,1
8014,1,0,0,1
1525,1,0,0,1
7044,1,0,0,1
3329,1,0,0,1
6665,1,0,0,1
629,1,0,0,1
7072,1,0,0,1
7431,1,1,0,1
1603,1,0,0,1
654,1,0,0,1
2372,1,0,0,1
10064,1,0,0,1
5699,1,0,0,1
11852,1,0,0,1
9171,1,0,0,1
6666,1,0,0,1
8680,1,0,1,0
6476,1,0,0,1
8017,1,0,0,1
7325,1,0,0,1
10483,1,0,0,1
4161,1,0,0,1
7936,1,0,0,1
6890,1,0,0,1
2794,1,0,0,1
120,1,0,0,1
12080,1,0,0,1
5529,1,0,0,1
6093,1,0,0,0
6372,1,0,0,1
4484,1,0,0,1
1544,1,0,0,1
7360,1,0,0,1
101,1,0,0,1
5271,1,0,0,1
5422,1,0,0,1
3061,1,0,0,1
753,1,0,0,1
8911,1,0,0,1
9717,1,0,0,1
10755,1,0,0,1
11683,1,0,0,0
5172,1,0,0,1
1921,1,0,0,1
972,1,0,0,1
3490,1,0,0,1
5962,1,0,0,1
2743,1,0,0,1
9491,1,1,0,1
1688,1,0,0,0
3775,1,0,0,1
10894,1,0,0,1
1493,1,0,0,1
4227,1,0,0,1
698,1,1,0,1
6558,1,0,0,1
9254,1,0,0,1
9575,1,0,0,1
2567,1,0,0,1
817,1,0,0,1
11810,1,0,0,1
2804,1,0,0,1
2936,1,0,0,1
6981,1,0,0,1
3997,1,0,0,1
10681,1,0,0,1
11956,1,1,0,1
2814,1,0,0,1
8300,1,0,0,1
70,1,0,0,1
4869,1,0,0,1
6743,1,0,0,1
7643,1,0,0,1
4266,1,0,0,1
4630,1,0,0,1
5377,1,0,0,1
3290,1,0,0,1
10081,1,0,0,1
8294,1,0,0,1
558,1,0,0,0
3582,1,0,0,1
7647,1,0,0,1
6293,1,0,0,1
8429,1,0,0,1
4099,1,0,0,1
9141,1,0,0,1
2032,1,0,0,1
2169,1,0,0,1
5145,1,0,0,1
6310,1,0,0,1
9813,1,0,0,1
4275,1,1,0,1
3027,1,0,0,1
9092,1,0,0,1
10043,1,0,0,1
9798,1,0,0,1
3012,1,0,0,1
8141,1,0,0,1
4343,1,0,0,1
1370,1,1,0,1
7373,1,0,0,1
8307,1,0,0,1
4133,1,0,0,1
6554,1,0,0,1
9661,1,0,0,1
3158,1,0,0,1
2001,1,0,0,1
337,1,0,0,1
3969,1,0,0,1
10750,1,0,0,0
6672,1,1,0,1
4657,1,0,0,1
11236,1,0,0,1
6873,1,0,0,1
8324,1,0,0,1
910,1,0,0,1
2460,1,0,0,1
2695,1,0,0,1
6416,1,0,0,1
824,1,0,0,1
2224,1,0,0,1
7190,1,1,0,1
3772,1,0,0,1
3433,1,0,0,1
11973,1,0,0,0
4254,1,0,0,1
7186,1,0,0,0
5985,1,0,0,1
5715,1,0,0,1
7733,1,0,0,1
1294,1,0,0,1
3470,1,0,0,1
11820,1,0,0,1
11105,1,0,0,1
6540,1,0,0,1
7552,1,0,0,1
1487,1,0,0,1
2112,1,0,0,1
7786,1,0,0,1
331,1,0,0,1
9733,1,0,0,1
2719,1,0,0,1
6257,1,0,0,1
4237,1,0,0,0
2337,1,0,0,1
12029,1,0,0,1
10030,1,0,0,1
7745,1,0,0,1
3731,1,0,0,1
4525,1,0,0,1
5855,1,0,0,1
288,1,0,0,1
1590,1,0,0,1
1808,1,0,0,0
8353,1,0,0,1
9615,1,0,0,1
8808,1,0,0,1
10992,1,0,0,1
7121,1,0,0,1
4877,1,0,0,1
6063,1,0,0,1
4524,1,0,0,1
10509,1,0,0,1
710,1,0,0,1
5544,1,0,0,0
2906,1,0,0,1
5001,1,0,0,1
9503,1,0,0,1
8574,1,1,0,1
5232,1,0,0,1
2574,1,0,0,1
10938,1,0,0,1
9747,1,0,0,1
202,1,0,0,1
12250,1,0,0,1
6659,1,0,0,0
11548,1,0,0,1
529,1,0,0,1
10952,1,0,0,1
6356,1,0,0,1
9088,1,0,0,1
3940,1,0,0,1
7884,1,0,0,1
7405,1,0,0,1
11217,1,0,0,1
9685,1,0,0,0
11127,1,0,0,1
11698,1,0,0,1
1241,1,0,0,1
851,1,0,0,1
4932,1,0,0,1
5483,1,0,0,1
5203,1,0,0,1
4907,1,0,0,1
384,1,0,0,1
4810,1,0,0,1
2185,1,0,0,1
689,1,0,0,1
9623,1,0,0,1
6925,1,0,0,1
3154,1,0,0,1
508,1,0,0,1
544,1,0,0,1
6879,1,0,0,1
10848,1,0,0,1
2931,1,0,0,1
11298,1,0,0,1
1440,1,0,0,1
6116,1,0,0,1
6992,1,0,0,1
3629,1,0,0,1
10271,1,0,0,1
3594,1,0,0,1
4834,1,0,0,1
8479,1,0,0,1
11197,1,0,0,1
3208,1,0,0,1
11864,1,0,0,1
3066,1,0,0,1
1073,1,0,1,0
11666,1,1,0,1
6784,1,0,0,1
10360,1,0,0,1
10717,1,0,0,1
2745,1,0,0,1
3868,1,0,0,0
11293,1,0,0,1
1760,1,0,0,1
6380,1,0,0,1
5775,1,0,0,1
6884,1,0,0,1
813,1,0,0,1
3403,1,0,0,1
7713,1,0,0,1
10491,1,0,0,1
1702,1,0,0,0
639,1,0,0,1
3908,1,0,0,1
1669,1,0,0,1
6045,1,0,0,1
1764,1,0,0,1
10247,1,0,0,1
10562,1,0,0,1
4949,1,0,0,1
144,1,0,0,1
178,1,0,0,1
1817,1,0,0,1
6917,1,0,0,1
8234,1,0,0,1
5311,1,0,0,1
7927,1,0,0,1
5575,1,0,0,1
6952,1,0,0,1
10567,1,0,0,1
2209,1,0,0,1
5441,1,0,0,0
10124,1,0,0,1
2638,1,0,0,1
8920,1,0,0,1
12105,1,0,0,1
6386,1,0,0,1
3133,1,0,0,1
10617,1,0,0,1
289,1,1,0,1
8449,1,0,0,1
5242,1,0,0,1
5262,1,0,0,1
2269,1,0,0,1
8763,1,0,0,1
1225,1,0,0,1
8860,1,0,0,1
4771,1,0,0,1
319,1,0,0,1
9399,1,0,0,1
11593,1,1,0,1
4121,1,0,0,1
11270,1,0,0,1
6505,1,0,0,1
7748,1,0,0,1
5421,1,0,0,1
5550,1,0,0,1
4818,1,0,0,1
10973,1,0,0,1
11584,1,0,0,1
2228,1,0,0,1
7631,1,0,0,1
2332,1,0,0,1
150,1,0,0,1
585,1,0,0,1
649,1,0,0,1
9559,1,0,0,1
5433,1,0,0,1
8965,1,0,0,1
5881,1,0,0,0
6626,1,0,0,1
5841,1,0,0,1
7852,1,0,0,1
10720,1,0,0,1
7329,1,0,0,1
10931,1,0,0,0
2315,1,0,0,1
6267,1,0,0,1
7715,1,0,0,1
5615,1,0,0,1
7127,1,0,0,1
6270,1,0,0,1
10420,1,0,0,1
1604,1,0,0,1
159,1,0,0,1
109,1,0,0,1
9926,1,0,0,1
8973,1,0,0,1
3736,1,0,0,1
7427,1,0,0,1
12123,1,0,0,1
3588,1,0,0,1
11743,1,0,0,1
8517,1,0,0,1
8472,1,0,0,1
873,1,0,0,1
6921,1,0,0,1
5071,1,0,0,1
3232,1,0,0,1
9358,1,0,0,1
9533,1,0,0,1
10197,1,0,0,1
8327,1,0,0,1
7832,1,0,0,1
8005,1,0,0,1
3616,1,0,0,1
5294,1,0,0,1
8168,1,0,0,1
4972,1,0,0,1
3643,1,0,0,1
6341,1,0,0,1
1708,1,0,0,1
8011,1,0,0,1
419,1,0,0,1
6619,1,0,0,1
1765,1,0,0,1
346,1,0,0,1
2620,1,0,0,1
2509,1,0,0,1
2577,1,0,0,1
7078,1,0,0,1
11378,1,0,0,1
8424,1,0,0,1
4174,1,0,0,1
1366,1,0,0,0
1861,1,0,0,1
7823,1,0,0,1
7611,1,0,0,1
7642,1,0,0,0
11295,1,0,0,1
5428,1,0,0,1
5932,1,0,0,1
3047,1,0,0,1
8519,1,0,0,1
2109,1,0,0,1
4955,1,0,0,1
9849,1,0,0,1
5921,1,0,0,1
10525,1,0,0,1
6548,1,0,0,1
11063,1,0,0,1
8999,1,0,0,1
618,1,0,0,1
3570,1,0,0,1
8582,1,0,0,1
2480,1,0,0,1
8556,1,0,0,1
8876,1,0,0,0
9864,1,0,0,1
6582,1,1,0,1
10163,1,0,0,1
10141,1,0,0,1
4591,1,0,0,1
8964,1,0,0,0
3053,1,0,0,1
6910,1,0,0,1
489,1,0,0,1
4429,1,0,0,1
5298,1,0,0,0
5295,1,0,0,1
6054,1,1,0,1
7284,1,0,0,1
4199,1,0,0,1
7762,1,0,0,1
4535,1,0,0,1
11094,1,0,0,1
6586,1,0,0,1
11085,1,0,0,1
11971,1,0,0,1
7409,1,0,0,1
2832,1,0,0,1
11781,1,0,0,1
5014,1,0,0,1
7822,1,0,0,1
