essay_id,essay,ground_truth,llm_response
146,Dear local newspaper I think that usieng computers help people becuse if we did not have computers we would not now ehey thing about eneyone or eneything like all of the @CAPS1 I would not now eneything about them but with computers I know alot about them and there lives like @CAPS2 @CAPS3 @CAPS4 got shot in the back of the head and. @CAPS4 got shot to and I know alot about the @ORGANIZATION1 there white people that to fear in to black people and the same with the wars like world @NUM1 and world @NUM2 and the @CAPS5 and @PERSON1 and the @CAPS6 war there was like plain spy palin flying across @LOCATION1 and they shot him down becuse we were trying to see if thay had eney nuculer bombs offer there. And the same with google and yahoo with google you can type in eneything and you will get a answer and most liked a corect answer yahoo and google is great for some worke and products end studying becuse you then you do to and that I think that computer are good.,D,F
18531,"The time I was vary vary patience was when I was about seven and me, mom, dad, sister, bothers, and grandma from up north (were we got my grandma) to west virgina and back most of the time I was sleeping or waking up sum were eating playing at a hotel pool. Sleep and then hit the road the next day. the thing that I had to be so patience about was that we were going to have @CAPS1 there so I wanted to open my presents. and one time we got stuck so that slowed us down about  a hour our . So when we @CAPS2 got there I jumped out ran is fast is I could opened the door and surpise marry @CAPS3 guys.",F,F
9719,"After they come Saeng  was  silently  to herself , In the spring , when the snows melt  and  the geese return and  the hibiscus  is Saeng  then  I am  take that test again.  She  say this sentence she is herself back to home .She  thinks  it familiar to Saeng  was. She  is herself  how  quiet it vowed  to  so  every season . Her live is very quiet and leavy . She feels  as  of place .  Due to failing her driving test things herself  was thing for her to united state was so different from vietnam and she expresses  her  feelings  will she talk a about this something flower.   ",F,F
6404,"In the essay Rough Road Ahead : Do Not @CAPS1 Posted Speed Limit,  by Joe Kurmaskie  the features of the setting affects the cyclist. Dehydration caused by heat could not enough water caused the cyclist to sweat and to feel nautious. wide rings of dried sweat circled my shirt, and the growing realization that I could drop from a heatstroke, caused me to laugh. In this quote he is thinking about all the bad and horrible things that could happen to him because he is already in an bad state. In conclusion, this is how the features of the setting affects the cyclist.",F,F
6488,The features of the setting affect the cyclist because the he was traveling through a hot place at a hot time of year and didnt have much water. In the text it says I was traveling the high desserts of California in June. The deserts are always hot and June is a very hot month. The cyclist was getting thirsty quicker from the heat and wasnt able to drink much because he had limited water.,F,C
10193,The author concludes the story with this Paragraph because so you can get a view of what she is saying and also so you can understand it from her situration she was growing up like for example she said that,F,F
12416,"@ORGANIZATION1 creates a warm, comforting mood in a piece of Home: The Blueprints of Our Lives. He does this by explaining what goes on in a positive light. Here, the innocence of childhood, the congression of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm homes."" This quote uses words like celebrations and warm to show that this place was a comforting place that always had a great time. This shows how Narciso Rodriguez created this warm, comforting mood.""",D,F
15931,"Based on ""The Mooring Mast"" written by Marcia Amidon Lüsted, the builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. Constructed in the 1930s the Empire State Building was originally built to exceed the height of the Chrysler Building; it was going to stand at a whopping 1,250 feet tall. What added to this building's height was its great mooring mast that stood atop the building Dirigibles, very similar to balloons, were gaining popularity in the aviation world. However, there were many issues that held back the progress of this project. Most of these issues were safety problems. One practical reason why dirigibles could not moor at the Empire State Building was because of an existing law against airships flying too low to urban areas Another reason was the flammibility of these ships. Most of them ran on hydrogen rather than helium. Hydrogen is very flammable and if the ship exploded many civilians and passengers would be killed. In summation, because of safety risks, the mast of the Empire State Building could and was never used for its original purpose.",D,B
18931,"There is only one time a year I'm patient for something, and that is @CAPS1. I can never wait for @CAPS1 to come. I got to see my brothers, uncles, aunts, cousins, every body. It is the best time of the year and it is night next to my birthday.",D,F
8949,"The author concludes the story with that ending because he wanted to show the reader if you just try, you might like it, and thats why the girl said she would come back next spring when the snows melt so she can take the test again.",F,D
4253,"the author ketherine paterson is like letting you know like life is going to dont be behain go forword and grab the book from the shelf fot you and for your children because most of the book are gone because other people got them. i would go to the library and grab the book from the shelf for me and my kids. mom can grad some good books for the kids like a book that have the parts of the body grammer so they can start learning something rite no that they are lilttle and they will ganna star to make sentences.in @DATE1 in warsaw school the principal decide to remove everything from the library because people didnt go and check out books,music,movies,megazines, etc he decide to remove them because people didnt check out nathing and most of the people put everything in obserbation but my question is why people didnt check out something for their kids so they can start to read to learn something from their moms school. in my  opinion if i would the principal of the school i wouldnt take of the books nathing about the library i would live everything so they can grab the books from the shelf and check them out so the kids start to lear how to read they ganna learn something special from their mom.",F,F
18238,One day at my school. It was lunch and I was very hungry. The lunch was filled with kids. I could hear my stomach growl I was so hungary. I stood for ten minutes then I started thinking maybe I could cut. But no I didnt. It felt like an hour had gone by. I was still waiting s trying to be as patient as possible. Then I relized the line was moving quicker and quicker. Until I finally got my food and ate. I had only five minutes of recess but I was just happy to eat. Patient is by,D,D
3845,"I think that if it is a problem for others and not all why can't we just seperate the things in sections. That way there would be no problems.    I mean, why change something if only a few people doesn't like something? Thats only goning to lead to a big conflict. Think about if we were to tr and give everyone what they want, @CAPS1 would that work out not good at all. So you should just limiy thing dow and put them in setions.",F,F
10401,I think The Author finish the story of with that @CAPS1 the girls sees this plant As A symbol of straidth And fAith so she will tAke the test Next year When it comes Back @CAPS1 she truly likes the plant And she hopes it will Bring her lack.,F,F
18845,"I am going to write about the time that I was patient. One day, after my family and I came back from church, I asked my room I she could make breakfast, but she would not answer me because she was on the phone with my grandma and my grandma talks a lot. It was so oganizing. For example, I kept paceing back and forth but then I just sat down. After an hour of patientience, my mom and grandma said goodbye and hung up the phone and I finally got my breakfast.",D,F
15989,"In the excerpt ""The Mooring Mast"" by Marcia Amidon Lüsted the builders faced obsticals in attempting to allow dirigibles to dock on the Empire State Building. An @CAPS1 the faced was A thosand-foot dirigible moored at the top of the building held by a single cable tether, this added stress to the buildings frame. the stress of the blimps load add plus wind pressure would have to be transmitted all the way to the buildings foundation. the steel frame of the Empire state building had to be strengthened to accommodate this.",F,F
3556,"No, because people likes different books, movies, music, and magazines. If people removes them so people wont come back to that libraries. They will go some where else to get the movie or what ever there getting. Some peoplpe want them to remove it but some don't want them to be removed.           If you don't want your kid's to read them , leison to them, or whatch them don't let them get them",F,F
6856,"One main feature of the setting that affects the cyclist is the heat of the day. If you ride a bike in the heat of the day, you are going to use up a lot of water. Another factor is the limited supply of water. The final factor is the wrong directions from the aged men. Aged people arent always wrong but their info. Can be out of date.",F,C
11926,"The mood in the memoir is very adventorous. In the memoir it showed how Narciso's parent's and relatives moved. At first Narciso lived in a furnished one-room apartment, then they could afford to move into a modest three-room apartment that was soon to be Narciso's home. Narciso was born in 1961, in the Ironbound section of Newark, New Jersey. Narciso grew up with his family for a while. ""Family"" had nothing to do with being a blood relative. Narciso will always be greatful and loving to his parents for what they did for him.",F,F
13108,"The author showed his mood very clearly in the memoir. The way he worded things such as ""I will never forget how my parents turned this simple house in to a home"" Showed how happy he was toward his parents. He told us how greatful he was for his parents being so selfless and thinking about him first. He also makes it clear how he is proud and how he greatly respects his parents for the great things they did to improve his life. Also he shows how he admires his parents hard work and bravery for the things they have done. In conclusinon, His overal mood I think is his gratatude toward his parents.",D,D
15778,There are some obstacles the builders face during this time while building the Empire State Building. One of the issues was the unsolved problems of mooring airships to fix a mast at a height desirable to postpone installation to a later date. The Empire State Building wasn't destined to ever fulfill its purpose. For reasons it should have been apparent before it was constructed. And another obstactle was the lack of a suitable landing area.,F,D
9036,"I think the author concludes the sentence then they come back, Saeng vowed to herself, in the spring, when the snows melt and the geess and this hibiscus is budding, then I will take the test again"" is that because it was winter and the school was closed. When the geese come back it will be spring, so it will be time to go back to school. I think thats the reason.",F,D
9323,I think the author concludes the story with this paragraph because she failed her driving test the first time and she was saying to herself that she will take it again.,F,D
18550,The @TIME1 time I was patient was @TIME1. Because we had to go to @LOCATION1 city to pick something up and it took about @NUM1 @NUM2 minutes. Then on the way back we took another @NUM1 @NUM2 minutes on both trips it was boring. But I had to be patient also just this morning I had to be patient because my brother was taking a shower and I wanted to so I had to be patient because he takes like @NUM5 minutes. @TIME1 @TIME1 we  were having chocolate milk my mom gonna make it and we had to be patient for her to make it,D,F
1672,"Computers, are very popular these days. Many people use computers for research, jobs, shopping, homework, and more. Although, some people think computers take up too much of our time and that it prevents society from interacting with friends and family. What's great about computers is that, you can chat with your friends and family online or even have a video chat with them. So, you're never really avoiding your friends and family. Another thing that is great about computers is, you can research anything you need to, for projects, jobs, homework, and things for school, etc. The top websites people use for resources are, @CAPS1.com @LOCATION1. etc. Computers are also great for typing out reports , making powerpoints for jobs and projects, and so much more! Anything you could think of is most likely found in a computer. As, you can see a computer is so helpful and is a great resource. having a computer at home is much better than taking a trip down to the public library save time and money from taking all those trips and get your own personal library ny getting a computer. you never know what new technology could bring.",D,D
4327,"I think that @CAPS4 is fine if you take them out. Your should be @NUM1 or older to take them out of the libraries or stores if they are really that bad. If they are that bad they should have something on them like movies that are rated @CAPS1.     I have read some books that are really good,but kids shouldn't read them. I read this book @CAPS3 'A @CAPS2 @CAPS3 @CAPS4' and @CAPS4 is really sad.@CAPS4's about this @CAPS2 and he tells us what his mom makes him do when he was little. I liked the book but @CAPS4 was sad,but I read @CAPS4 because people were talking about @CAPS4.     Some parents won't let their children watch certain things on the t.v. because they think that they are bad. I was watching this t.v. show at my grandma's house and she said that I shouldn't watch @CAPS4 but I do. I'm @NUM1 years old so I think I should be able to pick what I watch. I don't think she likes @CAPS4 because they yell a lot on the show and she says that is why I yell.     Some movies are better if they have bad things in them, @CAPS4 makes them funny sometimes and that is what everyone likes. I would rather watch a funny movie then a kid movie. I watched them before though",F,F
13239,"In the memoir, The author mood is that they have a family come from Cuba and they had come to @LOCATION2 in 1970 but the other [Parents] come to @LOCATION2 in 1956 and the live in one apartment. It is nice that it changh their live over time in the @LOCATION2 and the author moon is okay because they want to tell us about their live and how it happend, how they get here, and other things that they want us to know about.",F,F
16176,"The Empire State Building was built with great potential, but it would never reach it fully. The Empire State Building was supposed to reach @NUM1 feet, being just inches taller than the Chrysler Building, when the architect who designed the @CAPS1 Building snuck up and stuck a 46 foot pole on top. Of course the Empire State Building had to be taller, so they set a new goal and reached 1,250 feet on December 11, 1929. Al Smith, @CAPS2 of New York and Architect, decided that the Empire State Building needed a cherry on top, so he decided to put a mooring mast for zeppelins on top. This plan was destined for disaster: the foundation wasn't stable enough for zeppelins, they could easily be blown out of control and onto the sharp tip of the Building, and also, since  zeppelins had hydrogen in them, they could explode and fall onto the densely populated @LOCATION1. All in all, the mooring mast at the top of the Empire State Building was built for disaster",D,C
18044,"Patience. My cousin ??? most patient person I have ever met. @LOCATION1 is studying to be a doctor, he must go through eight years of college. Eight years of termanology, teaching cells, learning human anology he has to be patient. My cousin goes to @ORGANIZATION1 which is pretty close to where I live and where my aunt lives. Romeo comes home a lot and never complain about homework or school or anything has got the highest patient ??? trust me. He is the perfect role model. Romeo is on his fifth year of college which means four down four to go. He doesnt have a certain way of taking stress out besides the fact he squeezes his??? Its not easy being motivated and relaxed ??? does that. Before he left for @ORGANIZATION1 he told me patience is half the process and half the reward. Romeo is patient.",D,F
18163,"Theres many times Ive been patient @CAPS1 this one time, my little sister kept buging me, and I didnt scream at her or hit her. She was asking me to turn on the music and I said no, she through a fit. So I got up and picked her up, and told her to stop before she get hit, in a nice and kind voice. And she stopped. And I told her to sit down and be quiet and watch tv. In closing, that was a time that I was patient with my little sister, by not screaming at her or hitting her when she was desterbing me. I didnt become a mean person at that point. Last but not least that was a time that I was a patient person.",D,F
6708,Cycling is a very good sport people who do cycling are in shape. Also they have strong calve muscles. I think its also dangerous as well.,F,F
6786,"The features of this particular setting affected the cyclist in many different ways. Upon arriving at the ghost town early in his journey, he felt slight amusement at the situation. But he soon became very troubled when he became aware of the several rusty pumps and a weak corral, next to a ramshackle shed. The cyclist additionally experienced a bit of irony as he approached the 55 mph speed limit sign complete with a warning to strictly obey it. On his bicycle, at a pace of 12 mph, he could not even reach the 55 mph speed if he had wanted to. Before he reached what appeared to be an abandoned welchs Grape Juice factory, the cyclist felt this twisted amusement yet again, as he laughed. The text states, It was a sad hopeless laugh, mind you, but at least I still had the energy to feel sorry for myself. @CAPS1, his suffering was through when he discovered a fish camp, with a modern bathroom and working sinks. The cyclists relief was so immense that he, had an overwhelming urge to seek out Gary and Wilber (the owners), (and) kiss them.",F,A
13612,"In the memoir many moods were expressed. I think the mood that was expressed the most was happiness. Narciso described to us that no matter what happened her family and close friends would always feel a sense of belonging with each other. This gave everyone mentioned in the story great reason to be happy and feel good about themselves and each other. In conclusion, the strongest mood in the story was happiness.",D,D
9581,The author concluded the story with this sentence because shes letting people know that she enjoys nature more than school.,F,C
1513,"Dear local newspaper, I am writing to tell you I think that computers are a good thing because they let people communicate, tons of people haves jobs because of computers and People have help with homework because of computers. People communicate by email and aim and facebook and everything else. People have jobs on computers like cortreporters and tax-retelers and sales people. Lastley kids do homework on the computer and look up stuff ""@CAPS1 related"" on the computer and the other stuff like that. lastley I think computers are good for people, they help with education, work and comunication with friends and family.",F,D
10433,The author used that sentence because the snow is melting and the geese are coming back. The flowers were budding up and that is why I think the author used that sentence. Scribed by @ORGANIZATION1,F,F
7238,"The desert and the hills had a huge effect on the cyclist. The desert in June must have been very hot and going up those hills had to be hard. The road was also very rough. It says, Rough Road Ahead; Do Not Exceed Posted Speed Limit. It also says, I was traveling through the high deserts of California in June. The cyclist was very thirsty because of the hot weather. I think the setting had a huge effect on the cyclist.",F,C
15293,"In the story The Mooring Mast by Marcia Amidon Lüsted, the builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock. One of the obstacles faced was that putting a thousand foot dirigible moored at the top of the building would add stress to the building's frame. This made the builders have to modify the frame. Another obstacle the builders faced was safety. ""Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is flamable."" This would put great danger to the people of New York. That was a huge problem the builders faced. The builders at the Empire state Building faced many obstacles but safety and reconstruction were just some of those problems.",D,C
13450,"In this memoir by Narciso Rodriguez, there is a mood of joy, and hope. His parents came to @LOCATION1 in a time of racial segregation. they persevered through the hard time with their child by having close bonds with Friends and Family that lived nearby. Culture was passed on to Narciso and he loved the @CAPS1 and music he grew up with. Narciso's @CAPS2 always invited Family into their home when they needed help. Also, many people that weren't related to them shared dinner with them each night. In the Rodriguez's home, there was hope to get better and joy For the moment.",D,C
1474,"The reason why I think computers are good is because people like to do their work, or children likes the games on the computers. The second reasons is that adults likes to do their jobs online. Finally people who have computers are probably happy because computers is a good thing to have because you can do everything on it. My opinion is that computers are good for people because you can do everything like play game, go on myspace, facebook, twiter and alot of other websites.",F,F
1280,"Dear Newspaper @CAPS1, I think, in my opinion, that computers benefit to society greatly. The reasons I believe this is because of @NUM1 main reasons: Computers are a limitless source of knowledge, there are websites with online communities and it's just plain fun to use. Computers, as we all know, are a limitless source of knowledge. Now then, as you know adults need to work A @CAPS2 so most of the time if someone has to research something for work they could use a computer. Even kids who go to school need to use the internet of the computer for something like a project or homework. Now I know everyone, kids and teens especially, love to talk to their friends so most people sign up for an online community website. Now I'm very aware of online pedophiles but that can be taken care of by the fact of having friends you know of in real life to sign up as well. Lastly, I have to say computers are just fun to use. Kids like me that normally have a long rough day at school like to come home and rest with some nice game on the computer. Now this sounds like it just lazy but it is something nice to do for a distraction to other things. And thats where I stand on terms of the endless knowledge, online communities, and just plain fun of the computer.",D,D
19480,I was patient when my dog had to go the @CAPS1 he was really sick becaus he had heart worms my mom and I just whated for about two hour's I was not as patint as my mom because I keep asking my mom what was going on. After the operation was down we had to whate even longer intill we got my dog bare back almost @NUM1 hours. After the @CAPS1 called us we went and got my dog and the doctor sed that he had to water in till he could be up and moving and it was finly ok and we played in the snow all @CAPS3 long.,D,F
13377,"In the memoir of Narciso Rodriguez, he gives a mood throughout it. I think that if is that home is really where the heart lies and blooms. Paragraph two states, ""the congregation of family and friends... formed the backdrop to life in our warm home.' In paragraph seven, 'It was in this simple house my parents welcomed other refugees to celebrate their arrival to this country.' Rodriguez wrapped it all up with what really showed what the mood was, 'I will never forget how my parents turned this simple house into a home,' in paragraph seven.",D,D
15214,The obstacles the builders of the Empire State Building faced is that the architects made the Empire State Building more dirigibles. The architects put the thousand-foot dirigible at the top of the building that is held by the cable tether. The dirigible's have to go through the wind pressure which was about eleven hundred feet below. The frame of the Empire State Building have to be strong and it cost more than sixty thousand dollars of modification to made the building's framework. The architects changed the design and made something new. The architects have a difficult obstacles of building the Empire State Building is to make it dirigibles.,F,F
9747,She does this to show her strugle with her gardeding struggle. It is like this because ech year she has to work on her garden because the winter blowes it away meaning it kills it.,F,F
13575,"The author gave the memoir the feeling of happiness, gratefulness, and the feeling of family. The memoir makes you feel like you are at the kitchen table, listening to Cuban music.",F,F
9013,"The author concludes the story with this paragraph. In this story it about a @PERSON1, a girl and her mother. The girl is given money to buy a plant seeds. She spend @MONEY1 on this plant. Her mother get upset, but every thing turn on it, lk they had egg omlets with bits of melon.",F,F
6429,"Dont let anything stop you with your goals. Going to Yosemite National Park. Takes a status that would out home off side. Forty miles into the trys comes to a town. Got to a water station and get nothing because old men say the water taste like buttery acid. Lead going to hills and azyl towns, @CAPS1 can be rod without anything to drink. People die  from heatatacks because they dont  sits and take herats for water and food.",F,F
12193,"The author shows many moods while writing this memoir, like gratitude, happiness, and love. The main mood in this memoir however is gratitude. @ORGANIZATION1 is very grateful for everything his parents have ever done for him and he loves them with all his heart. Also he is grateful for how they always made him safe. In the last sentence Narciso says, ""I will never forget how my parents turned this simple house into a home."", what this means is that he is greatful for the life he had. So he will never forget the gratitude that fills him up inside.",D,C
17836,"I am not a patience person, like I cant sit in a sit for more than five minutes, but there was one time I was patience and i bet very alse was to that right riding a bike where out training wheels. When I was five learned how to ride a bike I just keeped falling of at one piont my bike  flip and I allmost broke my jaw but i didnt. Finally after @NUM1 weeks of onstint falling I rode for @NUM2 minutes without falling and finally learn how to riken a bike.",D,F
18710,Patient are people who been injured in same kind of way and are in the hospital trying or are getting better. I was a patient once because I was sick for a very long time so my mom took to the hospital and I got shot. On our way out of the hospital I blacked out and hit my chin on the door so we had to stay their for about an hour. That was the only time that I was in the hospital being a patient.,D,F
15648,"In the excerpt ""The Mooring Mast"" it shows that it was not easy making the dirigibles a safe docking station.A struggle that was faced during this time was that dirigibles from other countries were made with hydrogen which is highly flammable. This meant that if it was exposed to fire it would instantly catch on fire over the world's most populated city.Another problem that was faced with the amount of wind at the top of the Empire building. With all this wind it was hard for pilots of dirigibles to steer. The wind would toss them around, pilots couldnt take their hands off the geers.These were just two of the many struggles pilots and architects had to face when docking a dirigibles at a mast.",D,F
15591,"The obstacles the builders of the Empire State Building faced in attempting to allow drigibles to dock there was that he realized that he was close to losing the title of world's tallest building, also Some of his opinions were proven wrong because of facts. Another obstacle was trying to accomplish everything he says he was going to do On time. He needed to react more realistic than what he was thinking Of doing. Most obstacles had to do with ""nature itself."" Such as the wind which would make it swivel around.",F,D
10297,"In the story Saeng vowed silently to herself, When the snow melts and the geese return and the hibiscus is budding she will take the test again. For some reason I think that is affine idea Saeng vowed.",F,F
12134,"In the memoir, ""Narciso Rodriguez"" from ""Home: The Blueprints of our Lives"" by Narciso Rodriguez, the mood created in the memoir is a comfortable one. I know this because in paragraph three it says ""growing up in this environment instilled in me a great sense that ""family"" had nothing to do with being a blood relative"" That shows that he was comfortable in that house and neighborhood that he had developed a family other than his blood relatives. Also in the last sentence of this memoir it says ""I will never forget how my parents turned the simple house into a home."" That shows that the house had to be comfortable to him if he calls at home, because a home is a place for someone fells safe and comfortable.",D,C
9684,"The author concludes the story with this paragraph to tell the reader that Saeng is going to take the test again. The author wants to tell the reader because she fail the test she know what she did wrong and shes going to correct. For example when Saeng said, then I will take that test again. Saeng feel sorry she fail a simple test so she wants to retake the test when the snow melts.",F,D
5985,"The affects of the cyclist is if it does not change. it cut hurt a lot of people feeling because they @CAPS1 dont care about the cyclist. Im one of them people who does not care about it cause it does not affect me or anyone I know. It is a big deal to write people, some of them @CAPS1 blow stuff up. They talking on tiv and on the radio making all this stuff they say is made up. I dont believe to I see it. That @CAPS1 not for black people because it has not did anything to us. We really dont care about the affects of the cyclist.",F,F
18374,A time when I was patient was when I was waiting for my dad to come home. From work so I could oven my package that I got before he left on a three day trip out of state so when he came back I goat to open it.,F,F
1428,"Dear @CAPS1 @CAPS2, I think computers do benefit society because computers can do alot of things like teach you. Computers are very helpful now, mostly every thing gets done on it. The computer teaches good eye cordination, how to focus, and show you stuff you don't know about. Without an computer you really can't get any thing done or reddy. A computer can be helpful for lots of things like job aplications of taxe's, or at a grocry store register, typeing and being on the computer is exercising but not for your body. When your on a computer exercise your hand's and your brains. With out computers you really cant do any thing. Mostly everything you do in life have to deal with some type of computer. I think that the people that said they shouldnt be on the computer is wrong because they can interact with there family that's far away thats also on the. You can enjoy nature by just takeing a look old you don't have to walkt out. Thats why I think computers are positive and helpful.",D,F
3222,"Do I think materials, such as books, music, movies, and magazines should be removed from the book shelve if they found offensive? Yes I do beause why keep it on ther if it's offensive to young kids and other people.     If it dosen't have nothing do with learning then it shouldn't be on ther. Its sertin things kids should read so if they want to put materials that are made for adults then they should put it in a sepreat section from the kids section.     They shouldn't have any music or movies that have some type of violents in it because the kids now days have to much violents as it is.The only way they should put music or movies on there is if they have learning materials in it.     So I think you should put books, music, movies, and magazines on the shelve only if they contain learning maertails and things that would persuad them to do some in they life.",D,F
18358,When I got my bow I was very very very excited. Well I was excited because my older sister @PERSON1 got a bow befor me and I thought that it was unfair. I had to wait @NUM1 whole year till I got my bow at @CAPS1 time. Well my mom and dad hide it in my bedroom in my closet I never noticed it befor. That is the time when I had to be patince when I had to wait to get my bow. Now almost ever day Im outside shoting it. Thanks for listening and reading.,D,F
15095,"In the expert the builders of the Empire State Building faced a lot of obstacles in attempting to allow dirigibles to dock there.The fabiric that they use for dirigibles is very lighter. ""Cotton frabric filled with hydrogen and helium to make them ligther than hair.They also imply that the architects did not try hard enough to solve the problems.""The mooring mast of the Empire State Building was destined to never fulfill it purpose...""",F,F
5992,"The features of the setting in Rough Road Ahead:Do Not Exceed Posted Speed Limit, by Joe kurmaksie,greatly affect the cyclist and put him through many hardships that he probably could have avoided.The old cotagers told him about a path they thought was right,but was hard and did not get him to the right place.The features of the setting are described as flat road was replaced by short rolling hills.",F,F
10340,The author concludes the paragraph with this paragraph because she wants to try again. The author is saying that the hibiscus she planted @DATE1 did not work and she is trying again this @DATE1 to grow a hibiscus plant. She will pass the test if she succeds in the spring. That is why the author concludes with this paragraph.,F,F
19259,"Patience is a hard thing to have, but there is rewards to having it. I had a teacher that no one could remember to gave us our report card in band class. So after a few weeks I made a bet with him that if he didnt bring us our report card the next day he owed me a bag of raffles. Weeks went by, then months went by, until finally. It was the end of the year. And he still didnt have them. Once schools started up again and we were half way through the school year and mey band teacher walks in and gives me two packs of swittles. I then remembered the deal we had made and said?? yes are only suppose to give me and  he told me  the second one is ? being to patient.",D,F
18630,"This is a time I was patient. It was a @DATE1 @TIME1 on my birth day, we had @NUM1 boys at my house. We all wanted to play xbox. (@ORGANIZATION1.core @NUM2). Only have @NUM3 controllers. So you now the rule let your geuss no post! They all played ??. @NUM4 minutes! I had to ?? minutes to play my own game! @MONTH1 all my ?? lucky I was patient. I  hated sitting there it got me mad plus after a while they didnt ?? play.so I asked my friends @CAPS1 and @PERSON1 if they would play ?? with me. They said yes so after waiting @NUM5 minutes and then nobody wanted to play anymore. It made me feel pretty doing bad! It was my birthday you cant play a little ??. I felt good I stayed patient and didnt go bisunck. This is a time I stayed patient.",D,F
15402,"The obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there were to build a structure with a stable enough top to be able to hold a dirigible. Once the Chrysler Building became taller than the Empire State Building, however, the idea of dirigibles slowly faded away, unnoticed. For example, in paragraph @NUM1, Al Smith said he would put a top or hat on the building to make it taller. The only problem is that instead of dirigibles docking there, they would just sit next to the point of the building. If Smith wasnt so competitive, the blimps would have a nice platform to dock on.",F,F
15755,The Empire State Building faced alot promblems before it came out as an @ORGANIZATION1.  They scared that other people will destroy this Building.  So the reduced the dirigibles to dock there. They wanted their city to become a famous city and get more money. And other problem the some people didn't care and postpone to later.,F,F
10426,"The author concluded this story with the paragraph because, Saeng is explaing to the readers that she will take the test again when the time is right. When things seem to be getting better she will retake the test. That is why the authour used that paragraph to conclude her story.",F,D
18285,"Patience is a very important value. To sacced you need patience. I have used patience in my life when I got my first horse. I needed patience with her because she was stubborn, self- centered ,and poorly trained. I had to teach her moves at a slow pace so she could remember how she was supposed to do it. I also needed patience for her because she had just moved to the present home and didnt recognize the surroundings. These though, are only some of the ways patience has appeared in my life",D,D
11983,"He gives a mood of friendliness and happy memories. He tries to make the reader feel the happy feelings he felt, so that people would understand how he feels and tried to relate to it. Childhood memories are supposed to give those feelings to the reader.",F,F
7390,I think that the features of the setting affected the cyclist because of the sharp turns and the lonelyness it say in the text About forty miles into the pedal. I arrived at the first town.,F,F
13596,The mood the author created was how they were immagrants and they had to adjust the the @CAPS1 way of life but they still celebrated his first birthdays In that very house. They will always be grateful to my parents for their love and sacrifice. It was deminstration of how important family and friends are. And that I will never forget how my parents turned this simple house into a home.,D,D
1295,"More and more people use computers, they love computers for place that are far or the news. Computers are good for everyone in this world. Know one can live with out computers. There's others dat don't like computer for nothing. I know that there's family or friends that be having computers they write each others like in myspace u could have friend from everywhere or family's. But computers are spending to many times on their computers.",F,F
12771,"I think in my opion is that the author was very comfortable with his words and his way of being human. His parents was originally from cuba, @CAPS1 was in to there culture nice to other in there surrounding. For an example @CAPS2 say It was in this simple house that my parents welcomed other refugees to celebrate their arrival to the country and where I celebrated His first birthday.",F,F
10391,I think that the author concludes the story with this paragraph because he things when the flowers come back they would be batter. I think the he thinks that it would be a better test next time,F,F
16594,Technology was not caught up to the dirigibles. they could not dock because neither the building nor the dirigible had the righ equipment and that was one of the obstacle that the builders of the Empire State building faced. For @CAPS1: when they have to delivery the newspaper.,F,F
9097,The reason that the author chose to end this story with this paragraph is to tell the reader that things get better as time goes on. Saeng failed the drivers test because she wasnt ready. The flower bloomed before it was ready. The author is saying you need to be patient and good things will come your way,F,C
16061,"The obstacles the builders would have to face would be things such as structural @CAPS1, and worrying about future technological advances. Even if they found out how to land a dirigible on the platform, what about advances on them or new transportation methods. The structural @CAPS1 was a quick fix, by reinforcing the supports to the building itself.",F,F
7323,"The features of the setting affect the cyclist in many ways. One way could be if the setting was in, like, a place with a lot of water, then the cyclist wouldnt have to worry about dehydration. Another reason would be if the old men were never outside in the first place, then none of this would have also happened.   ",F,D
7363,"In the story, The man has a very hard time trying to get to some water. He faces many obsticales in the story. For example, he has gone about @NUM1 miles without water. Also, their are a lot of hills and turns withen the story which slow him down He is having a hard time getting to water because of many obsticals",F,F
13562,"The mood Created by the author is @CAPS1. I @CAPS5 this because you can tell that the narrator doesn't take anything for granted. I know this because the @CAPS2 parents was given a house, and since @CAPS8 was part of the family, it was her duty to make that house a home as much as possible with her parents. I Know this because it @CAPS7 it in @CAPS3 @NUM1, and @NUM2.The author also gives a @CAPS4 mood in this memoir. I @CAPS5 this because in @CAPS3 @NUM1, and @NUM4 it @CAPS7 that @CAPS8 is Cuban and italian, from Newark, New Jersey, and @CAPS8 seems to be @CAPS4 of who @CAPS8 is and where @CAPS12 from. I know all of this is true because its all in the text.",D,F
12731,"Growing up in this environment in me a great sense that ""family"" had nothing to do with being a blood relative. Quite the contrary, our neighborhood was made up of mostly spanish.",F,F
19082,"A time I have to have patience some times is in class I have to have patience. I dont have a lot of patiences. I have to have patiences in @NUM1 block @NUM1 block is moth. We as the students have @PERSON1. @PERSON2 talks all the time. He talks till luch wich is about for a half an hour. So I have to wait for a while till he gives us work. That how I have patiences. To conclude that when I have to have patience in class. Though I dont have a lot of patience at all, but in class I do.",D,F
