essay_id,essay,ground_truth,llm_response
13105,"The mood of the memoir is that he is growing up in the house with his Mother and father. His parents giving a hand to people who Need help. One explaination is when his parents moved here and left all of their friends & family in hopes to make a better life for him. Another is showing him about his culture threw music, cooking, celebrations and taking care of other people. His parents let people stay at their home when they Need to get on their feet. And by always having people over for dinner (Aunts, uncles, grandparents, cousins, @CAPS1 etc...).",D,A
19456,The time iwas patent was when I was in schol I was in math and I waswoting to setant so i could go to my friends @ORGANIZATION1 so I was waiting and whatins and whatins and watins and whatins @CAPS1 the clock was not tennin so starten doins my class work and @CAPS2 the @ORGANIZATION2 rang I was @CAPS3 agen @CAPS1 thare is one @CAPS5 @CAPS1 it was not a @CAPS7 @CAPS8 cons we hade the meap so it was only a @CAPS9 @CAPS10 in all classes so we only @CAPS11 @NUM1 minits left till the time moms out so i @CAPS12  some want and @NUM2 minits past and then me and m fend. Thats good @NUM2 minits to so @NUM4 minits @NUM5 minits @NUM6 @NUM7 @NUM8 @NUM9 @NUM10 @NUM11 @NUM12 @NUM12 left now @NUM1 secents rims thens gos the @ORGANIZATION2 and that what @CAPS13 when was esent,F,F
13459,"In the story Narciso Rodriguez the mood of the auther created was very peaceful. It was saying how it was a traditional cuban home and there was passionate cuban music that filled the air. There was also the mixing of the aromas in the air coming from the kitchen. There's tons of loving people around the house too. Which makes it home and comfertable. The mood was always happy and everyone loved to cook so they would always do that together even though they wernt blood related. ""Within the walls, my young parents created created our traditional cuban home, every heart of it was in the kitchen. As you can tell this family loves being together and enjoys eachothers company",B,B
12006,"The mood created by the author in the memoir is sad, and happy because he talks about things that happened to his parents and happy things of his parents. I think the author is sad because they died but he could be happy too. I think I would be sad and happy if my parents died. Thats why I think the mood created by the author in the memoir is sad, and happy. My Parents, originally from Cuba, arrived in the united states in 1956. In 1961, I was born into this simple house. I think he was happy where he was born.",F,C
9007,"The author concludes the story the way that she does because it shows Saengs willingness to adapt to her surroundings, just like the hibiscus. Saeng needs to adapt to her new home in @LOCATION1, and the hibiscus needs to adapt for the upcoming winter. Saeng vows to herself, When the snows melt and the geese return and this hibiscus is budding @CAPS1 from this, you can tell that Saeng has hope for both herself and the hibiscus. Initially, Saeng was very reluctant to accept her home. She says of the hibiscus, its not like the kind we had before. But she realized that the hibiscus could be a reminder of home as well as reminder to change for her new home. She knew that if the hibiscus could survive the winter, she could survive living somewhere new.  ",C,B
12383,"In the memoir, ""@PERSON1"" from Home: ""The Blueprints of Our Lives"" writen by @PERSON1 the mood created by the author is grateful. The mood is grateful + thankful throughout the memoir. @PERSON1 is grateful that he had the parents he did. They showed him that you don't have to be blood-related to be family. Caring and always being there for each other and loving each other is just as important then having the same @CAPS1. He also has a lot of respect for his parents. They moved to @LOCATION1 for a better life but not only did the better theres but also others, the alwaysed welcamed friends, family and even people who just need help into their home and made them feel welcomed and loved. Thankful, grateful, and respected is the mood in this memior, that @PERSON1 felt.",B,B
19110,"One day on earth an alien race came. They were called @CAPS1. They wanted these thing called the @ORGANIZATION2 balls which would summon a @ORGANIZATION2 & it would grant you a wish. @NUM1 strong fighters, @CAPS2, @ORGANIZATION1 had to stop them. But they were to strong. @ORGANIZATION1 was already dead then trained with king @CAPS3 but the others were waiting for @ORGANIZATION1. Finally he came & beat the crud out of them. The earth was saved.",D,D
7289,"The features of the setting affect the cyclist greatly. At first it was flat road which the speaker was happy with and he had a smile on. (@NUM1). Then came large rolling hills which created a challenge, the cyclist needed to muster up enough energy to continue. The rough terrain was next causing the cyclist to work even harder to cycle. As if the rough terrain wasnt energy soaking enough, a snake blocked a majority of pavement and large elevations came into play. The harder the terrain, the harder for the cyclist.",C,C
15365,"The builders of the Empire State Building faced tremendous obstacles in attempting to allow dirigibles to dock there. First, new friends would have to include more money. Anything done so top of a building so large would have to be balanced by strengthening the foundation. According to paragraph @NUM1, ""over sixty thousand dollars' worth of modifications had to be made to the building's framework."" Another large obstacle the builders would have to deal with was finding a way to neutralize the violent wind currents atop the @DATE1 ft. building. Even if the front of the dirigible was anchored to the mooring, the back would be left to sway in the wind, Any accident or damage done to a dirigible over such a highly populated area such as downtown New York would have devastating results. In conclusion, the risks of allowing dirigibles to dock atop the Empire State Building outweighed the rewards. When dirigible travel became less practical, the plan was scrapped completely.",B,C
9088,"The author ended the story with the paragraph of Saeng vowing to retake the test in the spring, because he wanted to show that the geese and the hibiscus plant represent a sort of rebirth or revival to Saeng. He wanted to end the story on a positive note. Spring is an archotyal season. It is a season of birth and growing. Saeng saw the hibiscus after she failed the first test. It took her to her memories back in Vietnam, which comforted here she believes that maybe when she sees the plant florishing and she geese returning, she will experience that same revival again.",C,A
12339,"In this memoir,"" @PERSON1, he is feeling loving when he wrote this. One @CAPS1 is when he says, ""They came selflessly, as many immigrants do, to give there children a better life..."" is showing an @CAPS1 of love. Also, when he says, ""I will always be grateful to my parents for their love and sacrifice. Last @CAPS1 is when he said, ""I will never forget how my parents turned this simple house into a home. In this memoir, you can tell @PERSON1 really cares about his family, especially his loving parents.",B,B
6579,"The features of the setting that affect the cyclist are the terrain, the lack of provisions and the power of self- determination. The terrain affected the cyclist by having he/she ride through rough paths inorder to reach their destination.For example, if you walk on sharp rocks, you are based to reach some rough spots where it seems you cant walk. But that is where selfdetermination kicks in. The power to keep yourself moving even though there @MONTH1 be obstacles in your way; you know there will be a better path or a reward at the end another example of a feature is a lack of provision on your trip, when you dont have the right provision to keep you self energised you can t get over your obstacles or even push yourself to do anything.This is why the features of the setting affect the cyclist.",C,C
13189,"The mood created by @PERSON1 in the memoir from Home The Blueprints of Our Lives is one of generosity and friendship. From an early age, @PERSON1 recounts how more often than not there would be a guest at his table. It could be Alegria his ""babysitter and first friend,"" his surrogate grandparents, or any number of friend and relatives. There was a constant ""congregation of Friends and family"" they generously hosted, because his Family knew that because of their generosity, they would always be welcome at other people's houses. ""My parents always kept their arms and doors open to the many people we considered family, knowing that they would do the same for us."" This constant congregation of Friends and family in @PERSON1's home, creates a mood of generosity and friendship throughout the memoir.",B,A
9642,"The author concludes the story with this because the girl in the story is almost like the flower itself. Just as the flower will blossom, Saeng will take the test again, both receive a fresh start on things. Finishing the story this way left the reader feeling positive, it was a short ending but one with a lot of meaning.  ...and this hibiscus is budding, then I will take that test again. I think the last sentence is almost inspirational and it makes you want to start out fresh as well as Saeng.",C,A
15118,"The builders faced many obstacles by building the Empire State Building.One obstacle was that Al Smith had competition with the Chrysler building. Which was forty-six feet taller, than the Empire State. Which led to Smith making the State Building reach the height of 1,250 feet. This leads to another obstacle, he wanted to add a mooring mast at its top for docking the new airships. This didn't work due to lack of landing space. A thousand-foot dirigible moored at the top of the building held by a single cable tether, would cause stress to the buildings frame.In conclusion I just explained the obstacles of the Empire State Building.",F,C
84,I think computers help people out because you can learn about at here thing like @CAPS1 you want a job you can look it up in the computers. Also @CAPS1 you have a problem they will help you out. @CAPS1 you what to go some where you could go and be on the computer and look how it is and @CAPS1 you like it you could go @CAPS1 not look some where else you what to go. I think it a great thing @CAPS1 you look for people in the computer because you could talk to them and see them it realy cool. You can look for coltures in your computer what you want to learn. Like @CAPS1 you have a favert person you what to know about you can look it up in the computer and she videos or you can look up different sites it really cool. There games you can play online there alot of game and fun game learning games. Math game science game different games you what. Also you can us othere people that are planing the game game as you. It realy cool. I think the computer isn't bad for people computer help them a lot.,D,D
3333,"Censorship in Libraries      I think that things found in the library that people find offensive shouldn't be removed. Just because some people think it's offensive doesnt't mean all people think it's offensive. Some people @MONTH1 like the content it shows.        I think that things in a library shouldn't be removed because everyone has their own point of view. If something was removed every time someone would walk in, then there would be no library. A library is supposed to be a variety of books. It is not supposed to be just one genre that only one person likes.        It is important to offer alot of variety because if a library doesn't have alot of variety, then the library would lose all kinds of customers. A library doesn't want to target just kids or teen through aduts. The library wants to target all aspects of people. Even if it means that some content is innapropriate. All books are innapropiate if you look at them in the wrong way.       I think that things found in the library that people find offensive shouldn't be removed. Everyone has their own point of view. A library should have a variety of books. Not just one genre a person wants.",D,C
9498,"I belive the author used these lines in the last paragraph When they come back, Saeng vowed silently to herself, when the snows melt and the geese return and this hibiscus is budding then I will take that test again. @CAPS1 he realy liked it.",F,C
6062," The bike rider in the short story Do not exceed posted speed limit by @PERSON1, is greatly affected by the condition of land around him. He is riding through the extremely dry desert and is running, low on water. However since it is such a dry place he cant find any. Also since it is out in the middle of no where, there is no one he can ask for some. If this story was set somewhere else he wouldnt have has either problems.",F,C
9627,I think the author includes this because she doesnt want to leave her audience guessing about what would happen next. Then I will take the test again. This quote is saying she @MONTH1 have failed the test with the plant but she is never going to give up and that when spring comes she is going to try again. I feel as though the author added this to give a better understanding of how it feels to leave your homeland to come to a place you dont no or understand such as the flower situation in the story. When she thought about the plants and how they smelt it gave her the old feelings that she had about her homeland and how close she was with her grandmother. She was so use to plants being free and growing rather than seeing them in pots and not having the room to grow. By seeing all this got Saeng to break down and cry. In conclusion I feel as though the author added the paragraph in the end for understanding and to all so let you no that Saeng @MONTH1 be in a new place with a new culture but she will never give up on that test until she feels that she has passed it.,C,C
12486,To me the mood of the author is happy. Thinks he's happy because in the article it talks about how he grow up and where he lived through his entire life. Also it talks about when Narciso Rodriguez arrived in the United States which was in 1956. Plus it talks about how he helped the poor people in his own country before he moved to the US. Narciso Rodriguez did alot of stuff to help his country survive before he left.,F,C
19103,"One @DATE1 @TIME1 I was at the locked @CAPS1 creem store frastys The line was huge. There had to @CAPS2 over @NUM1 people there and I was in the @CAPS3 of the line siting there waiting.  Thinking what I am going to get. One by one @CAPS4 took the orders. Until one short old lady hadnt decided what she was going to get yet I sat and waited as she blaberd on ashing the prices if it was suger free, what toppings it had on it, @CAPS5, @CAPS5, @CAPS5. Finaly she orderd. I am at the front of the line and all of a sudden a group of people come up. I guess @CAPS4 were holding  there  place in  line. There had to @CAPS2 @NUM2 of them yelling at the person @CAPS8 the glass dire a roches ship going off. Finaly the order was done and I was up @CAPS9 @CAPS10 I could talk this sweet old lady asked can I cut in front of you deer? I had to say yes it wouldnt @CAPS2 nice if I didt. that is my story about Being patient.",B,C
12582,"There are many moods that the author creates in the story, ""Narciso Rodriguez"", from Home: The Blueprints of our lives. Some moods it creats are sad, brave, and thankfull. The author creats a sad mood in many ways. One way he creats a sad mood in the article is in paragraph @NUM1, he talks about how imigrants leave their families, friends and carrer, just to come to @LOCATION1 to do good and to lead your children in a good place. In paragraph @NUM2, he also says he will always be greatful to his @CAPS1. Leaving your freinds and families behind is a brave action.He also creates a sad mood when he says that all imigrants come selflessly to this country to give their children a better life. The author is showing that he knows how immigrants come to @LOCATION1. He also creates a sad mood by never talking about the good things.",D,C
6956,The features of the setting affect the cyclist because he has to use more energy to pedal up hills and through rocky terrain. Therefore he drank more water. When he coudnt.,C,D
7375,"In the story Rough Road Ahead: Do Not Exceed Speed limit by Joe Kurmaskie the different aspects of the setting effect the cyclist in several ways. When he first begins he doesnt even notice how hot it is and he says, the ran was beginning to beat down, but I barely noticed it. His mood starts to change very quickly. Soon he drinks most of his water of becomes increasingly tired. He finds a water pump which irriates him when he realize the water tastes like battery acid. As he continues he sees a snake which he could swear was a diamond back so he slowly goes by out. When he notices a factory he uses his last bit of energy to reach it only to be discouraged when he finds it abandone. His spirits finally rise when he finds a store and drinks a good amount of water.",C,C
9051,"The author concludes the story, Winter Hibiscus, with that paragraph because it sums up everything the hibiscus has given Saeng for strength and courage. Just like the hibiscus, Saeng felt out of place in this new country and the hibiscus helps her realize the importance in adapting to her survival in order to live happily. She cant alway be dwelling in the past but learn to like where she lives now. Therefore, when the author writes, In the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again, it is a direct symbol of Saeng budding or opening her mind to the @CAPS1 ways, like learning to drive. ",C,A
13002,"The mood of this memoir is @CAPS1. I say this @CAPS2 his family always let people from the neighbor hood come over and they were like family. His parents let people stay with them ""until they got back on their feet."" @CAPS3 admired his parents for their ""strength and perseverance"". Through everything they had been through.",D,A
18180,"@CAPS2 story is about the time @CAPS2 mom ran out of gas. @CAPS2 mom was driving down @LOCATION1 @NUM1 driving home. Soon we started running out of gas. The bad thing is, it was raining. Then we ran out of gas. First she had to get someone to pullover and ask if they had a cell phone. Someone finally did. She asked if they could get gas. Every one said â@CAPS1!â @CAPS2 mom then decided to call @CAPS2 dad and ask him to get gas. He then shows up an hour later with a couple gallons of gas. That was just enough to get @LOCATION1 home. If @CAPS2 mom had @CAPS1 patience she whould of gone crazy.",C,C
12381,"The mood that the @CAPS1 created in the memoir is @CAPS2. The @CAPS1 talks about his parents immigrated to @CAPS4 so that he can have a better education. He tells us how they welcomed people into their home whenever they were in need. In the excerpt it says, ""they struggled both personally and financially, braving the harsh Northern winters while yearning for their Native tropics and facing cultural hardships."" @CAPS5 his parents faced many conflicts, they were still there, and he is very greatful for that. This just shows how much the @CAPS1 @CAPS7 them, and how thankful he is.",D,B
12705,"I think the mood created by the author was gratefulness towards his parents. Narciso Rodriguez wants to tell his parents how very special they are to him and how much he thanks them for what they did for him. In this memoir, Narciso Rodriguez says that ""I've often told them of my admiration for their strength and perseverance, and I've thanked them repeatedly."" I think that in this memoir, Narciso wants the reader to understand how he feels about his family. He wants to tell us about what they did for him. Narciso thanks his parents for their sacrifice and I think by telling us his story, the mood that was created was gratefulness towards the parents who made him a 'home.'",D,A
10292,"The author used the concludes with when they come back, Saeng vowed silently to herself in the spring, when the snow melt and the geese return and this hibiscus is budding, then I will take that test again. She wrights that because when her flower starts budding she will be able to take the test cause she is like a flower. The author uses the concludes because when the flower is going to budd and the geese come back she will think that she is back home. Thats why I think the author used the conclusion when they come back, Saeng vowed silently to herself, in the spring, when the snow melts and the geese return and this hibiscus is budding, then I will take that test again.",F,D
19258,"We were going to @CAPS1. Me and my cousins were so excited! We were waiting the to ride the skyline. After we ate, me my cousins and my??? headed for the skyline. The skyline gave you the whole??? of cedar point. im so excited said one of my sisters. yaa me too! said the the other. We were walking towards it. It took really long. When we saw the line we heaked! this will take so long said my sister. I was so surprised my @NUM1-year- ol cousin her??? ???. wow it look really high said my cousin. @CAPS2t, worry we have @CAPS3 with us. Shell take care of us said my younger sister. Finally it was our turn. There were @NUM1 small kids behind us. Wanting to go on so badly. why @CAPS2t you go ahead said my cousin. I was shocked my cousin had so much patience. Usually she had start wanting to go first for everything! I was so proud of my cousin. We had a great time there. I hope we come back again!",B,F
7506,A cyclist can only travel as fast as slow as he pedals. If the setting is a humid sunny day he cant go to fast due to his lung capacity. If it is a warm but windy day he has to wath his speed to keep from getting hurt. Basically unless the weather is nice or safe enough he will go fast. But his safty care first so it depend on the weather mostly but also the time of the day. If it is night [dark] the reflectors must be put on to keep from getting it.,F,C
9885,"The Author includes that part in his story because its talking about na ture and a the beuttifl thing's in natural. Thers the @CAPS1 @CAPS2's, tall green grass the white @CAPS3 fence and in the story there are those sanne type's of things that been in nature.",F,F
10161,She ended it with that paragraph because she wanted to prove even though she misses the old centry she will adapt and survive.,F,C
16498,The greatest reason was one of safty: most dirigibles from outside of the United States used hydrogen rather than helium and hydrogen is highly flammable. The greatest obstacle use of the mooring mast was nature itself. The on top of the building were constantly shifting due to violen air currents,D,C
18594,"When I was patient. Their was a time when I was patient. Their are more and more ways I get @CAPS1 patient when Im not in no hurry to do something. Im going to tell you a true story when I was patient. And I was not in a hurry in get it done. My first day at school and we was having fun with a bunch of people and on that first day we had work. When we attended to do it some people was not patient. I looked around the bright room and I was thinging about how should I be patient, @CAPS1 I said to myself I have to take the time @CAPS1 I could reach a good grade and @CAPS1 I was patient. The next day I was ready to see my grade on that work. I had a fun thats the day when I was patient and taking my time.",C,F
18666,"I guess you could say that patience is one of my bang talents. I go through many things that involve patience and a ve it through without awed . Everything knows that the wortplore to be patient in is church eserc?????? On chass?????.  You are up, then meel down, then start , the  sit then, @PERSON1 and ok! It @CAPS1 on forever. Boh  so  I  know that there  are  a lot of  kids  that  went  as  patent  as  me, some  of  them have  @CAPS2 @CAPS3 of  other lirastings  that  make  them  impatient while  others  in   just  ????  you are.  I know   ???  People who are like that there reals anersetic????   ????  cant  here still  I know that   wostoe  there  nopele  struggle  in  school and  I feel  bad  foe them.  There are times that start to feel impatient when there are other people????  that are impatient. Its  worst  is  I sat  impatient  with them  and I set  frustrate  because  no  matter  ????  ??   times  I  tell them to   stre tuppin, there pencil  as  to stop complaining  the just  dont  stop.  I guess what  Im saying  is  that  every  bodys different some  people  are  quiet and  someone   but, some  peak are  atutatic while  others  are  academic.  Is no different with patience",D,C
12986,"In his memoir, Narciso Rodriguez creates a warm and loving mood. First, he talks about his welcoming house. Rodriguez writes, ""...the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both..."" (@NUM1) this shows that Narciso's home was open to anyone. Also, he talks about how close he was with others. Narciso writes, ""...""family"" had nothing to do with being a blood relative"" (@NUM2). This explains that everyone near him was like family. Finally, his parents were able to support these bonds. He writes, ""I will always be grateful to my parents for their love and sacrifice"" (p. @NUM3). This shows that Narciso's parents had to go through a lot to make it all happen. Overall, Rodriguez creates a loving mood of togetherness.",B,B
6864,"In the setting of Do Not Exceed Posted Speed  Limit, is riding a bike really fast on a rough road.",F,C
15206,"One of the obstacles they faced were the strong winds. Because of the violent air currents the winds were constantly shifting. The dirigible would constantly be moving around. They couldn't even weigh it down, because there would be people far below them, and they could fall. A second obstacle they faced were the laws against it. There were existing laws about airships flying too low over the city. It was illegal for the airships to even come into the city.           Those two obstacles stop them using the dock for dirigibles.",D,C
9092,What l think the author was talking abount snow and it was add outside for the bays matter and snow started to melted.,F,F
19163,The doctor appointment. Oct @NUM1 @DATE1 me and my mom were getting ready to go to the doctors. Once we got their it was so crowded. I felt like we had been their for weeks days even @CAPS1 their were a lot of kids crying and playing. I was so exhausted I was still waiting for my turn to see the doctor @NUM2 mins later still not my turn I was trying my hard to be patient but it didnt help at all with all the noise of the kids running around tell ???. I walked up to the regiester and thats where I found out my appointment I want till @NUM3 oclock and it was only @NUM4.,D,C
13234,"The mood created by Narciso Rodriguez is happines. @CAPS1 shows happiness by showing @CAPS1 wanted nothing more that to be with his family doing the things @CAPS1 loved, which @CAPS1 did. @CAPS1 also shows that @CAPS1 is greatful.  ""I will always be greatful to my parents for their love and sacrifice."" @CAPS1 feels @CAPS1 could never be as ""courageous"" as his parents and @CAPS1 thanks them for that, ""I've thanked them repeatedly."" I think the overall mood of this memoir is joy and happines.There is a flowchart on the bottom of the page, @NUM1 columns: one is mood, the other support. Under mood is happy and grateful. Under support for happy is ""like @CAPS1 wanted nothing more"". For grateful is written (@NUM2).",B,C
18856,Im always patient Im really patient until my birthday then when I get presents I dont need to be patient anymore because I wait a year for presents and then I wait for @CAPS1 because its only like a month away from my birthday And this year Im being patient until @CAPS1 because Ive already know what Im getting. But that what Im patient for just about nothing else Im patient for.,F,D
7117,The features in the setting affected the cyclist when he got tired very easily because he was biking in the desert in June. There are no rivers in the that desert so he couldnt get water. It is so hot out there that he couldnt see very well because of all the sweat that went into his eyes. Also there are no people out there because of how hot it is.,F,D
9472,"The author finished off the story with that paragraph because the paragraph is saying that overtime when she is adapted well to every thing she will be able to take the test, so thats why she says and the geese return and this hibiscus is budding, @CAPS1 that all it needs is time. Time to get warm and time to grow. Also the paragraph is well thought out and relates to the entire story. So she concluded with a great paragraph that made a lot of sense in relationship with the story.",F,B
15531,"The obstacles the builders had to go through to allow dirigibles to dock there was by a electrical winch. By tying it to the mast, The wind pressure. Need to be in a open field and weighed down in the back with lead wieghts. Try to tie the building but it was illiogal so they coun't do it. Because of the force ful winds the also couldn't tie it on to the building. The dirilage mooring equiment was never stalled in either. Dirilgables and their passengers had quietly dissappeared and didn't become transportantion instead had given away to airplanes.",D,F
15043,"Al Smith and the builders of the Empire State building faced several obstacles when trying to allow dirigibles to dock there. First obstacle was designing strengthening beams to the frame and foundation to support the extra stress caused by the dirigible's load and wind pressure. The second was that the gases used in some dirigibles were unsafe. ""Most dirigibles from outside the United States used hydrogen rather than helium, and hydrogen is highly flammable"" (Lüsted, @NUM1). The inefficient the gases, the violent air currents would either cause the dirigible to spend, or add lead weights which would ""... be dangling high above pedestrians"" (Lüsted, @NUM2). Among all of these problems ""... was an existing law against airships flying too low over urban areas"" (Lüsted, @NUM3). Therefore, not only was it unsafe or impractical, it was illegal.",B,C
18225,"I time that I had patience is when my fammle wint to @CAPS1 avencher and @CAPS2 are inline to go on shiver me timbers the bigest coster at park. @CAPS2 are in line , I said to a kid that had cut in front of my friend @PERSON1 and I as @CAPS2 wint up the ramp to get on the ride. The kid wint to the back of the line that gust got longer, @CAPS3 and kids sremed. As @CAPS2 got up to the top of the ramp the ride harp masst up so @CAPS2 set there for about a hower, and then they fix it @CAPS2 get in and I tobe off my glasses. The ride stared. They @CAPS2 wint up the digest hill, then smaller then smaller! Then a tren then, the last hill. exsied like a diver going @NUM1 mph the ride was over, That was a time a had patiences",C,C
857,"Dear @CAPS1 @CAPS2 Newspaper, Have you ever wanted to see your @CAPS3 that lives across the country? Well computers can do that. Ther re positive in effecting people in more ways, such as letteing people communicate with family or friends from across the world or letting everything be easy to find what they @CAPS4 many people are people isolate and keeping them from talking to family / friends I is helping them by being to chat or type to them. People can now talk to reltives in the comfort of thre home without having to about how they look. Computer also phone bills because of call your mom in @LOCATION1 just go on I chat and chat with her, it's just @CAPS5 you can see the computers Some people also think computers give people to much access to but ther it give people the of know what they This is good for school to for look for In my fall @NUM1. or people @CAPS6 you can see computers let you find the information you the time has that @CAPS7 computers without or keeping people away from family",C,C
13210,"The mood created by the author in this memoir is that be proud and happy of who you are no matter what. One example of this mood being showned in the excerpt is when the family moves into the new apartment. The narrator says that ""My young parents created the traditional Cuban home. Passionate @CAPS1 music filled the air. Here the innocence of childhood, the congregation of family and friends and endless celebrations that encompassed both, formed the backdrop to life in our warm home"" This shows the families proudenest of being cuban because even though they are in @LOCATION1 now, they didn't forget their cuban traditional of life, food and music. They are happy with their life. You should always be proud of who and what you are as explained in this excerpt. ",B,B
7532,The features of the setting affected the cyclist in many ways. One way is that the cyclist not sticking to his map. Instead of sticking to his map he had asked a couple of old people. The old people that gave the cyclist directions also gave him a short cut to take. Thats where the second effect came in where the cyclist started to use a shortcut instead of the main road. Thats how the features of the setting affected the cyclist.   ,F,D
18791,"To be considered patient, you must be tolerant and understanding,and you cannot complain. I love babysitting my little cousin, especially when they are still infants. This @DATE1, I went to my cousins house to watch her daughter @CAPS1 @PERSON1 , for about three hours. I was getting paid fifty dollars, and I couldnt wait.When I got to their house, @NUM1 was sleeping , and I woke her up as soon as her mom left. As soon as I did that, I figured it was a bad idea she started screaming at the top of her lungs. I picked her up, rocked her, played games, put her in the swing , and even tried to feed her but nothing worked. I was so upset, I fell like screaming. The baby cried for an hour and a half, and wouldnt hush. Tthen I said,  @NUM1 , whats the matter ? @CAPS2 I spoke, there was a moment of silence, she had stopped crying. At that moment, I realized I was being patient because  I stayed somewhat calm and I didnt complain to @CAPS1@CAPS4s mom.",B,C
9800,In the story winter @CAPS1 the author concludes the story with the last paragraph like that because when the season comes back around for budding she is going to be right back out there exsploring. Shes going to want to learn more about the hibiscus and what they do. And she cant wait to start taking care of them as they start to bud. Thats why they ended the story with that paragraph.,F,C
12740,"In this memoir ""Narciso Rodriguez"", by Home: The Blueprints of our Lives, the mood created by the author is happy.The mood is happy because everyone in the memoir are enjoying their lives and their not worrying about anything. As explained in the memoir, even when @PERSON1 and Rawedia had to start their lives over entirely, they didnt hesitate. Their family were happy, they partied, and as said in paragraph @NUM1, they ""always kept their arms and their door open to the many people they considered family."" In this memoir Narciso enjoyed his life and looked up to his parents for everything they did for him. In paragraph @NUM2 Narciso exclaimed that he will never forget how his parents turned that simple house into a home, which showed their happiness in this memoir.",D,C
12726,The mood is a family that tried to move from their home country to start a new life in a new country,F,C
11907,I think the mood in this story was sad/happy. I think it was happy because it says he loved to cook  And he thanked his parents for teaching him to cook.  Also In paragraph @NUM1 Its a paragraph dedicated to his parents. I think it is sad because in paragraph @NUM2 it says his parents had very good Jobs but when they came to the united states they had to startover.,D,B
16072,"Architects and builders working on building a docking platform on top of the Empire State Building for dirigibles faced many obstacles. The first problem builders came across was the possibility that the building's framework was not potentially strong enough to support a dirigible's weight. It was said in paragraph nine that ""the stress of the dirigible's load and the wind pressure would have to be transmitted all the way down to the building's foundation, and that was too risky. Another obstacle that builder's came across ""was nature itself."" @CAPS1 some dirigibles used hydrogen rather than helium, it was feared that the winds on top of the building would be too intensely violent and be destroyed by flammable gas. The next obstacle builders faced was public safety. There was an existing law against airships flying too low over urban areas."" @CAPS2 dirigibles could not approach the dock over the area for sake of the citizens of New York. All of these problems eventually led to ""the idea of using the mooring mast [to be] shelved.""",B,C
14863,"The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock. The steel frame of the Building needed to be modified and strengthened to make a place for dirigibles to dock. Also, over sixty thousand dollars worth of modifications had to be made. The last obstacle builders had was that a thousand-foot dirigible moored at the top of the building would add stress to the buildings frame. It was not easy for builders to build a mooring mast on top of the highest building that was one thousand two hundred fifty feet, but the architects reached their point by designing the mooring mast.",B,C
12056,"In this memoir author creates a very specific mood that is the Same throughout the memoir. The mood of this memoir was a comforting and happy mood. One way that this mood was @CAPS1 was that they talked how their enviorment Showed a great sense of family and when I think of family I see the mood as comforting and happy. ""Growing up in this environment instilled in me a great sense that family had nothing to do with being a blood relative"". This showed the mood because his family always took in people and made them feel welcomed @CAPS2 reason the mood was comforting and happy was that it talked about how all of the people were nice and kind to everyone they met. ""It was a close nit community of honest hardworking immigrants who extend a hand to people who, while not necessarily their own kind, were Clearly in need"". This is how the memoir showed a happy and comforting mood.",B,A
17959,"Patient is very hard when your waiting for something you want. Very hard when your waiting in a line that is very loud or when you order something on the internet and you have to wait only two or three days. If your not a patient person that cant wait for the simplest thing that will only take a while then your a very impatient person that cant wait. If you are a impatient person then you are selfish, mad, and evidently not patient.",F,F
17904,"One day @CAPS1 ??? baseball ??? , when she signed up ??? speech on ??? trophy baseball correctly, spark ??? and other things. Her friend @CAPS2 walked out of the room because he didnt have patience, so when he came into the room again the sign-up already went around, so after the conference @CAPS2 had to talk to some people and sign-up but he had to sit in a longer ??? from his dad. When it came to playing baseball @CAPS2 quit because he was a ??? he was at the bottom of the batting line up and he only played out feild so when ??? hit a homerun over his head he dropped his miton he field and walked of.",C,F
14872,"Although Al Smith had expected the mooring mast of the Empire State Building to be unique and practical, builders faced many obstacles in attempting to allow dirigibles to dock there. First, in order for the building to accommodate the stress that the dirigibles would add to the building's frame, the framework of the building had to be modified. This cost over sixty thousand dollars. In addition, dirigibles used hydrogen-a highly flammable gas. An accident could be fatal in a densely-populated area like New York City. Also, there were violent winds at the top of the building that would making docking difficult and could possibly blow a dirigible into the side of the building, causing it to be punctured. Finally, an existing law prohibited airships from flying to low over urban areas; it would be illegal for a ship even to approach the building's area.",B,C
6621,"The setting that were affecting the cyclist was the lack of water he had because it says the water bottles contained only a few tantalizing sips,"" and the text also says "" Ild read once that sucking on stones helps take your mind off thirst by allowing the spit to circulate he wouldnt be trying to get his mind off of thirst if he wasnt thirsty.",F,C
9582,The author concludes this story with this paragraph because the flower is told about all through the story and the author puts when the hubiscius is budding then I will take that test again.,F,F
15532,"Some problems the designers faced, were the violent air currents that form in urban areas, this would be a problem because the dirigible would be tossed around due to it's light weight. Another problem, is the fact that it would be too dangerous to land a dirigible over a densely populated area like New York City.",F,C
